5	./mycobacterium_tuberculosis__06/SAMEA3432815.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432844.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432845.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432846.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432847.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432848.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432849.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432850.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432851.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432852.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432853.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432854.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432855.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432934.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432935.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432957.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432958.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432959.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432960.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432961.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432962.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432963.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432964.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432965.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432966.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432967.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432968.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432969.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432970.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432971.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432972.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432973.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432974.fa
5	./mycobacterium_tuberculosis__06/SAMEA3432975.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436329.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436330.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436331.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436332.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436333.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436334.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436335.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436388.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436389.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436390.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436391.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436392.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436393.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436394.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436395.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436979.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436980.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436981.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436982.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436983.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436984.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436985.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436986.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436987.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436988.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436989.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436990.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436991.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436992.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436993.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436994.fa
5	./mycobacterium_tuberculosis__06/SAMEA3436995.fa
5	./mycobacterium_tuberculosis__06/SAMEA3437024.fa
